"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2005","2005",225762,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2006","2006",229420,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2007","2007",232190,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2008","2008",235872,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2009","2009",241620,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2010","2010",244400,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2011","2011",245223,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2012","2012",245964,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2013","2013",247573,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2014","2014",251008,,
"2","Female population","A20","20 - 24","1","New South Wales","A","Annual","2015","2015",253727,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2004","2004",54.7,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2005","2005",56.9,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2006","2006",56,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2007","2007",58,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2008","2008",59.6,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2009","2009",55.3,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2010","2010",57.1,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2011","2011",53.3,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2012","2012",52.1,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2013","2013",51.2,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2014","2014",42.8,,
"11","Fertility rate","A20","20 - 24","1","New South Wales","A","Annual","2015","2015",47.5,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2004","2004",6879,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2005","2005",6917,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2006","2006",7049,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2007","2007",7864,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2008","2008",7967,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2009","2009",7781,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2010","2010",7468,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2011","2011",7646,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2012","2012",8484,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2013","2013",7771,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2014","2014",7728,,
"1","Births","A20","20 - 24","2","Victoria","A","Annual","2015","2015",7281,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2004","2004",169299,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2005","2005",173727,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2006","2006",178577,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2007","2007",182006,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2008","2008",187899,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2009","2009",195789,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2010","2010",200015,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2011","2011",201429,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2012","2012",202186,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2013","2013",203612,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2014","2014",205425,,
"2","Female population","A20","20 - 24","2","Victoria","A","Annual","2015","2015",207666,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2004","2004",40.6,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2005","2005",39.8,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2006","2006",39.5,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2007","2007",43.2,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2008","2008",42.4,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2009","2009",39.7,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2010","2010",37.4,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2011","2011",38,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2012","2012",42,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2013","2013",38.2,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2014","2014",37.6,,
"11","Fertility rate","A20","20 - 24","2","Victoria","A","Annual","2015","2015",35.1,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2004","2004",8517,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2005","2005",8810,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2006","2006",8916,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2007","2007",10744,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2008","2008",11172,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2009","2009",11802,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2010","2010",11373,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2011","2011",10746,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2012","2012",10700,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2013","2013",10637,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2014","2014",10131,,
"1","Births","A20","20 - 24","3","Queensland","A","Annual","2015","2015",9883,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2004","2004",132575,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2005","2005",137522,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2006","2006",142096,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2007","2007",145506,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2008","2008",149120,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2009","2009",154229,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2010","2010",156840,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2011","2011",158933,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2012","2012",162369,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2013","2013",164508,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2014","2014",165680,,
"2","Female population","A20","20 - 24","3","Queensland","A","Annual","2015","2015",166122,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2004","2004",64.2,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2005","2005",64.1,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2006","2006",62.8,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2007","2007",73.8,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2008","2008",74.9,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2009","2009",76.5,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2010","2010",72.5,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2011","2011",67.6,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2012","2012",65.9,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2013","2013",64.7,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2014","2014",61.2,,
"11","Fertility rate","A20","20 - 24","3","Queensland","A","Annual","2015","2015",59.5,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2004","2004",2411,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2005","2005",2772,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2006","2006",2857,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2007","2007",3094,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2008","2008",3154,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2009","2009",3019,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2010","2010",3043,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2011","2011",2886,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2012","2012",2920,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2013","2013",2885,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2014","2014",2734,,
"1","Births","A20","20 - 24","4","South Australia","A","Annual","2015","2015",2584,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2004","2004",49332,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2005","2005",50851,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2006","2006",52386,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2007","2007",53217,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2008","2008",53934,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2009","2009",54872,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2010","2010",55964,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2011","2011",55923,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2012","2012",55960,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2013","2013",55718,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2014","2014",55687,,
"2","Female population","A20","20 - 24","4","South Australia","A","Annual","2015","2015",55527,,
"11","Fertility rate","A20","20 - 24","4","South Australia","A","Annual","2004","2004",48.9,,
